############,,,,,,,,
# title: bed and marly interbed thickness of the Voirons Flysch outcrops,,,,,,,,
# author: Jérémy Ragusa and Lina Maria Ospina-Ostios,,,,,,,,
# date: 2016/07/04,,,,,,,,
############,,,,,,,,
Todo: replace values with formation abbrev. in unit column,,,,,,,,
############,,,,,,,,
outcrop,section,thickness,rock,bed,province,index,unit,comment
Grands Bois,section 2,51,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,1,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"4,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,27,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,83,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,34,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,34,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,13,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,7,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,18,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,15,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,80,e,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,4,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,11,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"8,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,71,e,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,16,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,11,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"7,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"3,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,10,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,39,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"4,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,15,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"1,5",m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,3,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,4,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,4,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,21,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"2,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"4,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"1,5",m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,23,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"2,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"14,5",m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"3,5",m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"8,5",m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,3,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,4,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,12,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,11,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,1,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,29,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,43,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,16,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,18,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,10,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,12,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,38,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,14,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,36,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,1,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,12,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,110,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,7,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,43,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,44,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,14,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,17,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"3,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,40,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,14,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,17,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,15,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,1,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,110,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,13,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,16,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,3,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,39,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,22,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,18,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,14,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,4,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,11,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,90,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,7,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,10,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,4,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,1,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"2,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,3,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"1,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,56,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,25,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,"6,5",g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,25,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,5,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,12,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,17,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,10,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,26,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,50,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,7,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,1,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,14,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,2,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,8,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,4,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,3,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,53,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,31,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,9,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,22,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,32,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,10,m,,Voirons NW,Grands-Bois,1,
Grands Bois,section 2,6,g,,Voirons NW,Grands-Bois,1,
Moutonnière,block 1,20,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,40,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,17,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,6,m,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,40,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,20,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,5,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,40,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,200,h,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,12,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,12,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,4,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,25,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,10,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,4,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,15,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,10,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,7,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,8,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,10,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,20,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,20,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,100,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,14,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,10,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,9,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,8,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,2,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,5,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,5,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,18,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,12,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,18,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,20,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,6,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,9,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,5,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,5,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,5,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,4,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,5,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 1,3,g,,Voirons NW,Mouto-1,1,
Moutonnière,block 2 – forest,72,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,13,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,23,h,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,17,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,35,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,65,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,18,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,10,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,5,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,30,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,30,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,50,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,25,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,22,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,65,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,23,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,4,m,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,2,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,3,m,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,14,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,4,m,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,5,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,3,m,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,11,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,35,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,177,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,130,h,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,220,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,160,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,600,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,320,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,30,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,310,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,270,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – forest,310,g,,Voirons NW,Mouto-forest,1,
Moutonnière,block 2 – road,160,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,50,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,3,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,4,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,7,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,5,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,9,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,260,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,3,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,2,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,33,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,2,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,63,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,4,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,160,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,3,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,20,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,2,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,5,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,6,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,380,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,120,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,4,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,60,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,26,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,570,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,14,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,18,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,3,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,3,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,3,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,165,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,10,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,270,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,6,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,9,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,310,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,250,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,9,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,96,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,20,m,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,50,g,,Voirons NW,Mouto-road,1,
Moutonnière,block 2 – road,150,g,,Voirons NW,Mouto-road,1,
Crête Voirons,Roche Corbeaux,28,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,20,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,13,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,130,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,34,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,4,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,4,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,20,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,12,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,40,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,40,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,20,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,7,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,13,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,16,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,25,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,40,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,100,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,100,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,100,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,180,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,160,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,60,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,17,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,160,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Roche Corbeaux,600,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,18,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,3,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,1,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,29,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,8,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,4,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,4,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,8,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,22,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,40,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,15,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 7,27,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,100,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,100,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Brantaz,50,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,133,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,7,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,5,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,11,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,32,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,110,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,65,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,9,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,3,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,8,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,70,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,45,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,45,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Pointe Pralère,40,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 6,70,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 6,15,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 6,90,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,75,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,110,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,55,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,25,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,60,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,30,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,35,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,300,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,15,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,9,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,16,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,10,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,80,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,48,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,35,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,35,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,20,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,30,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,200,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,20,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,45,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,17,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,7,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,8,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,70,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,40,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,40,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,45,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,Saut de la Pucelle,25,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,30,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,16,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,11,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,15,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,7,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,13,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,6,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,20,h,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,5,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,10,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,20,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,35,g,,Voirons W,Crete-Voirons,1,
Crête Voirons,site 5,77,g,,Voirons W,Crete-Voirons,1,
